movie_id,movie_title,title_year,duration,language,country,color,budgets,num_critic,facenumber_in_poster,num_voted_users,aspect_ratio,movie_facebook_likes,imdb_score,content_rating
631,"The Sum of All Fears",2002,124,English,USA,Color,68000000,176,0,86504,235,0,64,PG-13
632,"The Twilight Saga: Eclipse",2010,124,English,USA,Color,68000000,293,3,184637,235,29000,49,PG-13
633,"The Score",2001,124,English,USA,Color,68000000,141,0,101899,235,0,68,R
634,"Despicable Me",2010,87,English,USA,Color,69000000,304,0,385943,185,31000,77,PG
635,"Money Train",1995,105,English,USA,Color,68000000,40,1,32224,235,617,56,R
636,"Ted 2",2015,125,English,USA,Color,68000000,280,0,117739,235,30000,64,R
637,Agora,2009,141,English,Spain,Color,70000000,180,2,52496,235,29000,72,R
638,"Mystery Men",1999,121,English,USA,Color,65000000,125,4,53970,185,0,60,PG-13
639,"Hall Pass",2011,111,English,USA,Color,36000000,237,3,103230,235,10000,59,R
640,"The Insider",1999,157,English,USA,Color,68000000,209,1,133526,235,0,79,R
642,"Body of Lies",2008,128,English,USA,Color,70000000,238,1,174248,235,0,71,R
644,"Abraham Lincoln: Vampire Hunter",2012,105,English,USA,Color,69000000,393,0,128629,235,98000,59,R
645,Entrapment,1999,113,English,USA,Color,66000000,138,1,88132,235,0,62,PG-13
647,"The X Files",1998,121,English,USA,Color,66000000,142,0,85720,235,0,70,PG-13
648,"The Last Legion",2007,102,English,UK,Color,35000000,90,0,29285,235,0,54,PG-13
649,"Saving Private Ryan",1998,169,English,USA,Color,70000000,219,2,881236,185,22000,86,R
650,"Need for Speed",2014,132,English,USA,Color,66000000,327,1,136954,235,32000,65,PG-13
651,"What Women Want",2000,127,English,USA,Color,70000000,149,1,158864,137,0,64,PG-13
652,"Ice Age",2002,103,English,USA,Color,59000000,193,0,328159,185,3000,76,PG
653,Dreamcatcher,2003,136,English,USA,Color,68000000,175,1,75573,235,4000,55,R
654,Lincoln,2012,150,English,USA,Color,65000000,538,0,197412,235,71000,74,PG-13
655,"The Matrix",1999,136,English,USA,Color,63000000,313,3,1217752,235,25000,87,R
656,"Apollo 13",1995,140,English,USA,Color,62000000,159,0,208817,235,5000,76,PG
657,"Total Recall",1990,113,English,USA,Color,65000000,196,0,240241,185,0,75,R
658,"The Santa Clause 2",2002,104,English,USA,Color,60000000,80,0,34561,185,1000,55,G
659,"Les MisÌ©rables",2012,158,English,USA,Color,61000000,488,1,243834,185,144000,76,PG-13
660,"You've Got Mail",1998,119,English,USA,Color,65000000,153,2,151812,185,0,65,PG
661,"Step Brothers",2008,106,English,USA,Color,65000000,173,2,212499,235,0,69,R
662,"The Mask of Zorro",1998,136,English,USA,Color,65000000,156,0,135404,235,0,67,PG-13
663,"Due Date",2010,95,English,USA,Color,65000000,307,3,272789,235,25000,66,R
664,Unbroken,2014,137,English,USA,Color,65000000,322,0,103589,235,35000,72,PG-13
665,"Space Cowboys",2000,130,English,USA,"Black and White",65000000,169,1,60165,235,0,64,PG-13
666,Cliffhanger,1993,124,English,USA,Color,70000000,74,1,96096,235,0,64,R
667,"Broken Arrow",1996,108,English,USA,Color,50000000,72,2,77390,235,0,60,R
668,"The Kid",2000,104,English,USA,Color,60000000,86,1,34473,185,0,61,PG
669,"World Trade Center",2006,129,English,USA,Color,63000000,242,0,67395,185,0,60,PG-13
670,"Mona Lisa Smile",2003,117,English,USA,Color,65000000,141,1,61490,185,0,64,PG-13
671,"The Dictator",2012,99,English,USA,Color,65000000,313,0,213863,235,59000,64,R
672,"Eyes Wide Shut",1999,159,English,UK,Color,65000000,280,1,227071,166,10000,73,R
673,Annie,2014,118,English,USA,Color,65000000,176,6,24735,239,16000,52,PG
674,Focus,2015,105,English,USA,Color,50100000,279,0,149337,185,23000,66,R
675,"This Means War",2012,103,English,USA,Color,65000000,241,3,147641,235,18000,63,PG-13
676,"Blade: Trinity",2004,122,English,USA,Color,65000000,185,0,132954,235,0,59,R
677,"Red Dawn",1984,114,English,USA,Color,16900000,97,0,41776,185,0,64,PG-13
678,"Primary Colors",1998,143,English,France,Color,65000000,117,0,23940,235,688,67,R
679,"Resident Evil: Retribution",2012,96,English,Germany,Color,65000000,239,0,104831,235,32000,54,R
680,"Death Race",2008,111,English,USA,Color,45000000,230,4,166610,235,0,64,R
681,"The Long Kiss Goodnight",1996,121,English,USA,Color,65000000,94,2,60508,235,4000,67,R
682,"Proof of Life",2000,135,English,USA,Color,65000000,134,1,49300,235,892,62,R
683,"Zathura: A Space Adventure",2005,101,English,USA,Color,65000000,136,0,67707,185,0,61,PG
684,"Fight Club",1999,151,English,USA,Color,63000000,315,2,1347461,235,48000,88,R
685,"We Are Marshall",2006,131,English,USA,Color,65000000,96,0,46951,235,0,71,PG
687,"Hudson Hawk",1991,100,English,USA,Color,70000000,60,0,43376,185,0,57,R
688,"Lucky Numbers",2000,105,English,France,Color,65000000,60,1,8560,185,177,50,R
689,"I, Frankenstein",2014,92,English,Australia,Color,65000000,308,0,65709,235,15000,51,PG-13
690,"Oliver Twist",2005,130,English,UK,Color,50000000,127,0,25474,235,0,69,PG-13
691,Elektra,2005,100,English,Canada,Color,43000000,196,0,71202,235,0,48,PG-13
692,"Sin City: A Dame to Kill For",2014,102,English,USA,"Black and White",65000000,339,3,111102,185,32000,65,R
693,"Random Hearts",1999,133,English,USA,Color,64000000,96,1,17025,185,295,51,R
694,Everest,2015,121,English,UK,Color,55000000,361,0,134625,235,40000,71,PG-13
695,"Perfume: The Story of a Murderer",2006,147,English,Germany,Color,50000000,226,0,190490,235,26000,75,R
696,"Austin Powers in Goldmember",2002,94,English,USA,Color,63000000,194,2,162909,235,0,62,PG-13
697,"Astro Boy",2009,94,English,"Hong Kong",Color,65000000,138,1,25681,235,0,63,PG
698,"Jurassic Park",1993,127,English,USA,Color,63000000,308,0,613473,185,19000,81,PG-13
699,"Wyatt Earp",1994,212,English,USA,Color,63000000,40,0,35314,235,0,66,PG-13
700,"Clear and Present Danger",1994,141,English,USA,Color,62000000,42,1,69663,235,0,69,PG-13
701,"Dragon Blade",2015,103,Mandarin,China,Color,65000000,68,3,11584,235,0,61,R
702,Littleman,2006,98,English,USA,Color,64000000,78,1,39471,185,0,43,PG-13
703,U-571,2000,116,English,France,Color,62000000,178,0,65297,235,0,66,PG-13
704,"The American President",1995,114,English,USA,Color,62000000,75,0,43027,235,0,68,PG-13
705,"The Love Guru",2008,87,English,USA,Color,62000000,150,6,43300,235,0,38,PG-13
706,"3000 Miles to Graceland",2001,125,English,USA,Color,42000000,113,2,38076,235,0,59,R
707,"The Hateful Eight",2015,187,English,USA,Color,44000000,596,1,272839,276,114000,79,R
708,"Blades of Glory",2007,93,English,USA,Color,61000000,191,2,129995,185,0,63,PG-13
709,Hop,2011,95,English,USA,Color,63000000,156,0,24089,185,0,55,PG
710,300,2006,117,English,USA,Color,65000000,460,0,607235,235,13000,77,R
711,"Meet the Fockers",2004,106,English,USA,Color,80000000,141,6,211296,185,0,63,PG-13
712,"Marley & Me",2008,115,English,USA,Color,60000000,180,0,116681,235,11000,71,PG
713,"The Green Mile",1999,189,English,USA,Color,60000000,186,0,782610,185,30000,85,R
715,"Chicken Little",2005,81,English,USA,Color,150000000,161,0,63912,185,912,58,G
716,"Gone Girl",2014,149,English,USA,Color,61000000,568,0,569841,235,146000,81,R
717,"The Bourne Identity",2002,119,English,USA,Color,60000000,249,1,407601,235,0,79,PG-13
718,GoldenEye,1995,130,English,UK,Color,58000000,137,2,199025,235,0,72,PG-13
719,"The General's Daughter",1999,116,English,USA,Color,95000000,113,0,42705,235,885,63,R
720,"The Truman Show",1998,103,English,USA,Color,60000000,213,1,667983,185,18000,81,PG
721,"The Prince of Egypt",1998,99,English,USA,Color,70000000,120,2,91093,185,0,70,PG
722,"Daddy Day Care",2003,92,English,USA,Color,60000000,81,1,49486,185,886,55,PG
723,"2 Guns",2013,109,English,USA,Color,61000000,265,1,156898,235,22000,67,R
724,"Cats & Dogs",2001,87,English,USA,Color,60000000,105,0,46031,185,0,52,PG
725,"The Italian Job",2003,111,English,USA,Color,60000000,155,6,285623,235,0,70,PG-13
726,"Two Weeks Notice",2002,101,English,USA,Color,60000000,118,2,85673,185,0,61,PG-13
727,Antz,1998,83,English,USA,Color,105000000,131,0,124641,185,0,66,PG
728,"Couples Retreat",2009,113,English,USA,Color,60000000,166,6,83506,185,0,55,PG-13
729,"Days of Thunder",1990,107,English,USA,Color,60000000,60,0,60476,235,0,59,PG-13
730,"Cheaper by the Dozen 2",2005,94,English,USA,Color,60000000,77,6,42737,235,781,54,PG
731,"The Scorch Trials",2015,132,English,USA,Color,61000000,249,0,138246,235,24000,64,PG-13
732,"Eat Pray Love",2010,140,English,USA,Color,60000000,213,1,63493,185,26000,57,PG-13
733,"The Family Man",2000,125,English,USA,Color,60000000,121,1,85844,235,0,67,PG-13
734,RED,2010,111,English,USA,Color,58000000,315,4,238916,235,32000,71,PG-13
735,"Any Given Sunday",1999,156,English,USA,Color,55000000,171,5,97047,235,0,68,R
736,"The Horse Whisperer",1998,170,English,USA,Color,60000000,96,0,32353,185,0,65,PG-13
737,Collateral,2004,120,English,USA,Color,65000000,299,0,293662,235,0,76,R
738,"The Scorpion King",2002,100,English,USA,Color,60000000,167,4,102129,235,0,55,PG-13
739,"Ladder 49",2004,115,English,USA,Color,55000000,125,2,48753,185,0,65,PG-13
740,"Jack Reacher",2012,130,English,USA,Color,60000000,387,2,226570,235,38000,70,PG-13
741,"Deep Blue Sea",1999,105,English,USA,Color,60000000,199,1,99043,235,0,58,R
742,"This Is It",2009,111,English,USA,Color,60000000,136,0,33158,178,0,73,PG
743,Contagion,2011,106,English,USA,Color,60000000,436,4,180479,185,42000,66,PG-13
744,"Kangaroo Jack",2003,89,English,USA,Color,60000000,73,0,23476,235,858,44,PG
745,Coraline,2009,100,English,USA,"Black and White",60000000,310,1,143121,185,10000,77,PG
746,"The Happening",2008,91,English,USA,Color,48000000,323,0,163130,185,6000,50,R
747,"Man on Fire",2004,146,English,USA,Color,70000000,171,2,266310,235,14000,77,R
748,"The Shaggy Dog",2006,98,English,USA,Color,50000000,76,0,14888,235,747,44,PG
749,"Starsky & Hutch",2004,101,English,USA,Color,60000000,173,5,120795,235,0,61,PG-13
750,"Jingle All the Way",1996,94,English,USA,Color,60000000,81,1,68406,185,0,54,PG
751,Hellboy,2004,132,English,USA,Color,66000000,242,1,244566,185,0,68,PG-13
752,"A Civil Action",1998,115,English,USA,Color,60000000,110,1,23302,235,1000,65,PG-13
753,ParaNorman,2012,92,English,USA,Color,60000000,328,0,72287,235,12000,70,PG
754,"The Jackal",1997,124,English,USA,Color,60000000,83,0,88225,235,0,63,R
755,Paycheck,2003,119,English,USA,Color,60000000,196,0,89816,235,0,63,PG-13
756,"Up Close & Personal",1996,124,English,USA,Color,60000000,34,2,11370,185,829,61,PG-13
757,"The Tale of Despereaux",2008,93,English,UK,Color,60000000,118,0,31209,235,0,61,G
759,"The Tuxedo",2002,98,English,USA,Color,60000000,81,2,61966,185,797,53,PG-13
760,"Under Siege 2: Dark Territory",1995,92,English,USA,Color,60000000,47,1,35918,185,1000,54,R
761,"Jack Ryan: Shadow Recruit",2014,105,English,USA,Color,60000000,313,3,99035,235,17000,62,PG-13
762,Joy,2015,124,English,USA,Color,60000000,315,3,75329,185,24000,66,PG-13
763,"London Has Fallen",2016,99,English,UK,Color,60000000,225,3,69484,235,28000,59,R
764,"Alien: Resurrection",1997,116,English,USA,Color,75000000,223,0,170179,235,0,63,R
765,Shooter,2007,124,English,USA,Color,61000000,198,0,256213,235,0,72,R
766,"The Boxtrolls",2014,96,English,USA,Color,60000000,219,3,40883,185,11000,68,PG
767,"Practical Magic",1998,104,English,USA,Color,48000000,92,1,55749,235,0,61,PG-13
768,"The Lego Movie",2014,100,English,Australia,Color,60000000,435,0,246698,235,64000,78,PG
769,"Miss Congeniality 2: Armed and Fabulous",2005,115,English,USA,Color,45000000,111,2,51252,235,621,50,PG-13
770,"Reign of Fire",2002,101,English,USA,Color,60000000,138,0,107859,235,0,62,PG-13
771,"Gangster Squad",2013,113,English,USA,Color,60000000,415,3,173530,235,40000,67,R
772,"Year One",2009,100,English,USA,Color,60000000,170,2,76770,185,0,49,PG-13
773,Invictus,2009,134,English,USA,Color,60000000,306,1,124222,235,23000,74,PG-13
775,Duplicity,2009,125,English,USA,Color,60000000,211,0,41727,235,0,62,PG-13
776,"My Favorite Martian",1999,94,English,USA,Color,65000000,49,2,10883,185,448,49,PG
777,"The Sentinel",2006,107,English,USA,Color,60000000,161,0,42144,235,690,61,PG-13
778,"Planet 51",2009,91,English,Spain,Color,70000000,156,1,41259,235,0,61,PG
779,"Star Trek: Nemesis",2002,116,English,USA,Color,60000000,172,0,58450,235,0,64,PG-13
780,"Intolerable Cruelty",2003,100,English,USA,Color,60000000,161,1,76560,185,0,63,PG-13
782,"Edge of Darkness",2010,117,English,UK,Color,80000000,258,1,75201,235,0,66,R
783,"The Relic",1997,110,English,UK,Color,40000000,95,0,19176,235,956,57,R
784,"Analyze That",2002,96,English,USA,Color,60000000,105,1,69319,185,846,59,R
785,"Righteous Kill",2008,101,English,USA,Color,60000000,198,2,73368,235,0,60,R
786,"Mercury Rising",1998,111,English,USA,Color,60000000,79,1,54314,235,0,61,R
787,"The Soloist",2009,117,English,UK,Color,60000000,210,0,44099,235,0,67,PG-13
788,"The Legend of Bagger Vance",2000,126,English,USA,Color,60000000,125,3,45296,185,0,67,PG-13
789,"Almost Famous",2000,152,English,USA,Color,60000000,149,1,207287,185,15000,79,R
791,"xXx: State of the Union",2005,101,English,USA,Color,87000000,77,2,51349,235,0,43,PG-13
792,Priest,2011,87,English,USA,Color,60000000,225,0,97089,235,20000,57,PG-13
793,"Sinbad: Legend of the Seven Seas",2003,85,English,USA,Color,60000000,98,0,36144,166,880,67,PG
794,"Event Horizon",1997,130,English,UK,Color,60000000,172,0,120416,235,10000,67,R
795,"The Avengers",2012,173,English,USA,Color,220000000,703,3,995415,185,123000,81,PG-13
796,Dragonfly,2002,104,English,USA,Color,60000000,117,0,31788,235,0,61,PG-13
797,"The Black Dahlia",2006,121,English,Germany,Color,50000000,240,0,63363,235,0,56,R
798,Flyboys,2006,140,English,UK,"Black and White",60000000,123,1,35565,235,2000,66,PG-13
799,"The Last Castle",2001,131,English,USA,Color,60000000,110,3,57100,235,0,69,R
800,Supernova,2000,91,English,USA,Color,65000000,100,0,14596,235,589,48,PG-13
801,"Winter's Tale",2014,118,English,USA,Color,60000000,189,0,41288,235,17000,62,PG-13
802,"The Mortal Instruments: City of Bones",2013,130,English,USA,Color,60000000,212,3,107028,235,44000,60,PG-13
803,"Meet Dave",2008,90,English,USA,Color,60000000,127,1,31640,185,791,49,PG
804,"Dark Water",2005,103,English,USA,Color,30000000,196,2,44966,235,0,56,PG-13
805,Edtv,1999,122,English,USA,Color,55000000,115,0,35599,185,641,61,PG-13
806,Inkheart,2008,106,English,Germany,Color,60000000,161,3,60232,235,0,61,PG
807,"The Spirit",2008,103,English,USA,Color,60000000,223,1,53864,235,2000,48,PG-13
808,Mortdecai,2015,107,English,UK,Color,60000000,181,2,47320,235,12000,55,R
809,"In the Name of the King: A Dungeon Siege Tale",2007,156,English,Germany,Color,60000000,140,3,38398,235,0,38,PG-13
810,"Beyond Borders",2003,127,English,USA,Color,35000000,54,2,22570,235,0,65,R
811,"Xi you ji zhi: Sun Wukong san da Baigu Jing",2016,119,English,China,Color,68005000,14,1,1212,235,426,60,
812,"The Great Raid",2005,132,Filipino,USA,"Black and White",80000000,81,0,18209,235,0,67,R
813,Deadpool,2016,108,English,USA,Color,58000000,579,0,479047,235,117000,81,R
814,"Holy Man",1998,114,English,USA,Color,60000000,56,1,16260,235,296,49,PG
815,"American Sniper",2014,133,English,USA,Color,58800000,490,0,325264,235,112000,73,R
816,Goosebumps,2015,103,English,USA,Color,58000000,218,4,47968,235,35000,64,PG
818,"Just Like Heaven",2005,95,English,USA,Color,58000000,142,1,82819,185,0,67,PG-13
819,"The Flintstones in Viva Rock Vegas",2000,90,English,USA,Color,60000000,57,0,15517,185,500,36,PG
820,"Rambo III",1988,87,English,USA,Color,63000000,84,1,92106,235,2000,57,R
821,Leatherheads,2008,114,English,USA,Color,58000000,186,8,27664,185,472,60,PG-13
823,"Did You Hear About the Morgans?",2009,103,English,USA,Color,58000000,133,2,29523,235,0,47,PG-13
824,"The Internship",2013,125,English,USA,Color,58000000,246,2,159931,235,22000,63,PG-13
825,"Resident Evil: Afterlife",2010,97,English,Germany,Color,60000000,253,1,131447,235,19000,59,R
826,"Red Tails",2012,125,English,USA,Color,58000000,144,0,28807,235,0,59,PG-13
828,"The Devil's Advocate",1997,136,English,USA,Color,57000000,117,2,259519,235,11000,75,R
829,"That's My Boy",2012,116,English,USA,Color,70000000,157,2,70681,235,12000,56,R
830,DragonHeart,1996,103,English,USA,Color,57000000,60,0,78343,235,0,64,PG-13
831,"After the Sunset",2004,97,English,USA,Color,58000000,117,2,38298,235,782,63,PG-13
832,"Ghost Rider: Spirit of Vengeance",2011,96,English,USA,Color,57000000,287,1,87745,235,18000,43,PG-13
833,"Captain Corelli's Mandolin",2001,131,English,UK,Color,57000000,96,2,28099,235,0,59,R
835,"The Pacifier",2005,95,English,Canada,Color,56000000,125,0,66308,235,0,55,PG
836,"Walking Tall",2004,86,English,USA,Color,56000000,117,1,53118,235,0,62,PG-13
837,"Forrest Gump",1994,142,English,USA,"Black and White",55000000,149,0,1251222,235,59000,88,PG-13
838,"Alvin and the Chipmunks",2007,92,English,USA,Color,60000000,131,0,57276,185,0,52,PG
839,"Meet the Parents",2000,108,English,USA,Color,55000000,150,2,260442,185,0,70,PG-13
840,Pocahontas,1995,84,English,USA,Color,55000000,92,1,119675,178,0,66,G
841,Superman,1978,188,English,USA,Color,55000000,169,0,126357,235,0,73,PG
842,"The Nutty Professor",1996,95,English,USA,Color,54000000,57,1,86556,185,960,56,PG-13
843,Hitch,2005,118,English,USA,Color,70000000,171,1,244840,235,0,66,PG-13
844,"George of the Jungle",1997,92,English,USA,Color,55000000,53,0,56168,185,5000,54,PG
845,"American Wedding",2003,74,English,USA,Color,55000000,153,3,162331,235,0,63,R
846,"Captain Phillips",2013,134,English,USA,Color,55000000,491,0,323353,235,65000,79,PG-13
847,"Date Night",2010,101,English,USA,Color,55000000,247,2,127571,235,0,63,PG-13
848,Casper,1995,100,English,USA,Color,50000000,26,0,85903,185,0,60,PG
849,"The Equalizer",2014,132,English,USA,Color,55000000,292,0,229574,235,56000,72,R
850,"Maid in Manhattan",2002,105,English,USA,Color,55000000,114,2,68417,235,0,51,PG-13
851,"Crimson Tide",1995,123,English,USA,Color,53000000,82,0,81026,235,0,73,R
852,"The Pursuit of Happyness",2006,117,English,USA,Color,55000000,201,0,338383,235,32000,80,PG-13
853,Flightplan,2005,98,English,USA,Color,55000000,231,1,126746,235,0,62,PG-13
854,Disclosure,1994,128,English,USA,Color,55000000,55,0,36587,235,0,60,R
855,"City of Angels",1998,114,English,Germany,Color,55000000,110,1,94407,235,0,67,PG-13
856,"Kill Bill: Vol. 1",2003,111,English,USA,"Black and White",30000000,354,0,735784,235,13000,81,R
857,Bowfinger,1999,85,English,USA,Color,55000000,140,2,56874,137,0,64,PG-13
859,"Kill Bill: Vol. 2",2004,137,English,USA,"Black and White",30000000,304,0,512749,235,0,80,R
860,"Tango & Cash",1989,97,English,USA,Color,55000000,45,1,75365,235,0,63,R
861,"Death Becomes Her",1992,104,English,USA,Color,55000000,49,3,78974,185,8000,64,PG-13
862,"Shanghai Noon",2000,110,English,USA,Color,55000000,146,2,96690,235,0,66,PG-13
863,"Executive Decision",1996,133,English,USA,Color,55000000,60,0,40858,235,0,64,R
864,"Mr. Popper's Penguins",2011,94,English,USA,Color,55000000,189,1,67191,185,14000,60,PG
865,"The Forbidden Kingdom",2008,104,English,USA,Color,55000000,206,0,88049,235,0,66,PG-13
866,"Free Birds",2013,91,English,USA,Color,55000000,118,1,18042,185,0,59,PG
867,"Alien 3",1992,145,English,USA,Color,50000000,210,0,207686,235,0,64,R
868,Evita,1996,135,English,USA,Color,55000000,76,1,29205,235,0,63,PG
869,Ronin,1998,122,English,UK,Color,55000000,149,2,145422,235,0,73,R
870,"The Ghost and the Darkness",1996,110,English,USA,Color,55000000,62,0,46239,235,0,68,R
871,Paddington,2014,95,English,UK,Color,55000000,224,0,49207,235,30000,72,PG
872,"The Watch",2012,102,English,USA,Color,68000000,265,4,104066,235,15000,57,R
873,"The Hunted",2003,94,English,USA,Color,55000000,135,1,35830,185,0,60,R
874,Instinct,1999,126,English,USA,Color,55000000,100,1,27191,235,0,65,R
875,"Stuck on You",2003,118,English,USA,Color,55000000,123,2,44453,235,0,58,PG-13
876,Semi-Pro,2008,99,English,USA,Color,55000000,164,3,67005,235,0,58,R
877,"The Pirates! Band of Misfits",2012,88,English,UK,Color,55000000,238,0,36877,235,0,67,PG
878,Changeling,2008,141,English,USA,Color,55000000,264,0,199056,235,14000,78,R
879,"Chain Reaction",1996,107,English,USA,Color,50000000,47,1,40346,185,1000,56,PG-13
880,"The Fan",1996,116,English,USA,Color,55000000,50,3,38533,235,0,58,R
881,"The Phantom of the Opera",2004,143,English,UK,"Black and White",70000000,153,0,96654,235,0,74,PG-13
882,"Elizabeth: The Golden Age",2007,114,English,UK,Color,55000000,202,1,54787,185,0,69,PG-13
883,"Ì on Flux",2005,93,English,USA,Color,62000000,178,0,110614,235,0,55,PG-13
884,"Gods and Generals",2003,280,English,USA,Color,56000000,84,0,13215,235,953,63,PG-13
885,Turbulence,1997,100,English,USA,Color,71000000,44,0,8983,235,316,47,R
886,"Imagine That",2009,107,English,USA,Color,55000000,93,2,10417,235,610,56,PG
887,"Muppets Most Wanted",2014,119,English,USA,Color,50000000,277,4,24285,185,10000,64,PG
888,Thunderbirds,2004,95,English,UK,Color,57000000,76,0,11148,185,437,42,PG
889,Burlesque,2010,119,English,USA,Color,55000000,197,1,61680,235,19000,64,PG-13
890,"A Very Long Engagement",2004,133,French,France,Color,47000000,186,1,62607,235,0,77,R
891,Lolita,1962,152,English,UK,"Black and White",2000000,103,0,67822,166,0,77,"Not Rated"
892,"Eye See You",2002,96,English,USA,Color,55000000,66,1,19706,235,448,53,R
893,"Blade II",2002,117,English,USA,Color,54000000,224,1,158267,185,0,67,R
894,"Seven Pounds",2008,123,English,USA,Color,55000000,202,1,232710,235,26000,77,PG-13
895,"Bullet to the Head",2012,92,English,USA,Color,55000000,279,3,39247,185,10000,57,R
896,"The Godfather: Part III",1990,170,English,USA,Color,54000000,110,1,267980,185,0,76,R
897,Elizabethtown,2005,123,English,USA,Color,57000000,190,0,58658,185,0,64,PG-13
898,"You, Me and Dupree",2006,110,English,USA,Color,54000000,136,1,68417,185,0,56,PG-13
899,"Superman II",1980,116,English,USA,Color,54000000,121,4,76331,235,0,68,PG
900,Gigli,2003,121,English,USA,Color,54000000,131,0,41620,235,2000,24,R
901,"All the King's Men",2006,128,English,Germany,"Black and White",55000000,127,0,20740,185,0,62,PG-13
902,Shaft,2000,99,English,Germany,Color,46000000,160,0,58416,235,0,59,R
903,Anastasia,1997,94,English,USA,Color,50000000,78,1,86347,235,0,71,G
904,"Moulin Rouge!",2001,127,English,USA,"Black and White",52500000,209,1,224013,235,10000,76,PG-13
905,"Domestic Disturbance",2001,89,English,USA,Color,53000000,98,1,21283,235,361,55,PG-13
906,"Black Mass",2015,123,English,USA,Color,53000000,391,7,115216,235,44000,70,R
907,"Flags of Our Fathers",2006,135,English,USA,Color,90000000,279,0,101221,235,0,71,R
908,"Law Abiding Citizen",2009,118,English,USA,Color,50000000,216,0,217480,235,21000,74,R
909,Grindhouse,2007,189,English,USA,Color,53000000,250,0,155496,235,0,76,R
910,Beloved,1998,172,English,USA,Color,55000000,78,1,6082,185,853,59,R
911,"Lucky You",2007,124,English,USA,Color,55000000,106,1,18310,235,672,59,PG-13
912,"Catch Me If You Can",2002,141,English,USA,Color,52000000,194,0,525801,185,15000,80,PG-13
913,"Zero Dark Thirty",2012,157,English,USA,Color,40000000,558,0,216032,185,39000,74,R
914,"The Break-Up",2006,106,English,USA,Color,52000000,183,1,102167,185,0,58,PG-13
915,"Mamma Mia!",2008,108,English,USA,Color,52000000,238,1,145974,235,10000,63,PG-13
916,"Valentine's Day",2010,125,English,USA,Color,52000000,186,12,95437,185,9000,57,PG-13
917,"The Dukes of Hazzard",2005,107,English,USA,Color,50000000,144,5,66382,235,0,51,PG-13
918,"The Thin Red Line",1998,215,English,USA,Color,52000000,156,0,138941,235,0,76,R
919,"The Change-Up",2011,118,English,USA,Color,52000000,215,2,136680,235,13000,64,R
920,"Man on the Moon",1999,118,English,UK,Color,52000000,140,1,100743,235,0,74,R
921,Casino,1995,178,English,USA,Color,52000000,133,2,333542,235,11000,82,R
922,"From Paris with Love",2010,92,English,France,Color,52000000,203,1,97775,235,0,65,R
923,"Bulletproof Monk",2003,104,English,USA,Color,52000000,127,3,42324,235,846,55,PG-13
924,"Me, Myself & Irene",2000,116,English,USA,Color,51000000,155,1,185878,185,0,65,R
925,Barnyard,2006,90,English,Germany,Color,51000000,98,1,21396,185,605,56,PG
927,"The Twilight Saga: New Moon",2009,130,English,USA,Color,50000000,299,2,220758,235,13000,46,PG-13
928,Shrek,2001,90,English,USA,Color,60000000,212,1,467113,185,0,79,PG
929,"The Adjustment Bureau",2011,106,English,USA,Color,50200000,413,2,200035,185,36000,71,PG-13
930,"Robin Hood: Prince of Thieves",1991,155,English,USA,Color,48000000,67,0,145257,185,0,69,PG-13
931,"Jerry Maguire",1996,139,English,USA,Color,50000000,109,0,189923,185,0,73,R
932,Ted,2012,112,English,USA,Color,50000000,457,1,471644,185,74000,70,R
933,"As Good as It Gets",1997,139,English,USA,Color,50000000,156,0,224671,185,11000,77,PG-13
934,"Patch Adams",1998,115,English,USA,Color,50000000,55,1,80580,235,0,67,PG-13
935,"Anchorman 2: The Legend Continues",2013,143,English,USA,Color,50000000,272,2,131227,235,41000,63,PG-13
936,"Mr. Deeds",2002,96,English,USA,Color,50000000,117,1,110432,185,0,58,PG-13
937,"Super 8",2011,112,English,USA,Color,50000000,539,0,287822,235,37000,71,PG-13
938,"Erin Brockovich",2000,131,English,USA,Color,52000000,169,0,135246,185,0,73,R
939,"How to Lose a Guy in 10 Days",2003,116,English,USA,Color,50000000,140,2,156717,185,0,64,PG-13
940,"22 Jump Street",2014,112,English,USA,Color,50000000,330,2,258186,235,24000,71,R
942,"Yes Man",2008,104,English,USA,Color,70000000,190,1,271691,235,0,68,PG-13
943,"Central Intelligence",2016,107,English,USA,Color,50000000,177,2,33354,235,10000,66,PG-13
944,Stepmom,1998,124,English,USA,Color,50000000,65,2,46482,235,0,67,PG-13
945,"Daddy's Home",2015,96,English,USA,Color,50000000,145,2,54010,185,13000,61,PG-13
946,"Into the Woods",2014,125,English,USA,Color,50000000,321,1,101178,239,90000,60,PG
947,"Inside Man",2006,129,English,USA,Color,45000000,230,2,273108,235,0,76,R
948,Payback,1999,90,English,USA,Color,50000000,143,1,111368,235,0,71,R
949,Congo,1995,109,English,USA,Color,50000000,55,0,34471,185,0,50,PG-13
951,Knowing,2009,121,English,USA,Color,50000000,279,0,186879,235,0,62,PG-13
952,"Failure to Launch",2006,95,English,USA,Color,50000000,143,2,58412,235,2000,56,PG-13
954,"Crazy, Stupid, Love.",2011,118,English,USA,Color,50000000,310,7,375456,239,44000,74,PG-13
955,Garfield,2004,80,English,USA,Color,35000000,116,0,58961,185,795,50,PG
956,"Christmas with the Kranks",2004,99,English,USA,Color,60000000,105,1,27548,235,0,52,PG
957,Moneyball,2011,133,English,USA,Color,50000000,419,1,283563,185,27000,76,PG-13
